['36', '88', '179', '3764', '2036', '256', '2105', '256', '2283', '3245', '1236']	['88', '36', '48', '117', '2889', '128', '7887', '2036', '256', '2105', '256', '2283', '3245', '86']	1
['2989', '554', '7492', '2313', '1024', '247', '737', '18']	['10972', '1751', '554', '10973', '1', '19', '241']	0
['77', '60', '414', '2001', '2583', '1112', '69', '72', '88', '60', '899', '414', '10', '2848', '130']	['2583', '60', '1112', '3077', '88', '899', '15', '60', '78', '414', '130']	1
['12', '22', '4', '197', '668', '2830', '37', '302', '1', '132', '30', '134', '137', '2830']	['12', '22', '1473', '137']	0
['258', '524', '2457', '164', '57', '442', '1081', '107', '444']	['524', '2457', '164', '219', '442', '629', '49', '107', '444']	0
['4361', '40', '1456', '3450', '2196', '653', '69', '15', '53', '69', '348', '2567']	['653', '69', '1171', '2196', '1563', '2567', '4361', '40', '1456', '3450']	1
['81', '228', '2147', '706', '324', '2032', '74', '193', '2237']	['3242', '2147', '706', '1408', '7064', '2032', '74', '193', '387']	1
['297', '36', '1926', '55', '75', '71', '850', '297', '23', '253', '274']	['297', '36', '5459', '2409', '55', '75', '71', '850', '297', '56']	1
['1963', '111', '125', '28', '115', '330']	['1428', '7', '2178', '257', '64']	0
['158', '469', '737', '1357', '451', '245', '152', '1474', '61', '134']	['158', '50', '451', '251', '245', '1474', '61', '134']	0
['248', '603', '1804', '3949', '82', '175', '37']	['1289', '1238', '603', '1804', '3949', '82', '156', '37']	1
['265', '1141', '609', '162']	['1016', '265', '1141', '1', '146']	0
['60', '752', '918', '60', '1918', '3824', '144', '60', '31', '112', '301']	['92', '918', '752', '1918', '3824', '144', '31', '255', '70']	0
['1279', '1627', '4411', '4412', '1279', '840', '54', '586', '1826', '51']	['1279', '840', '54', '586', '1279', '1627', '4411', '4412', '54', '586', '1826', '51']	1
['417', '2', '417', '613', '59', '43', '5620', '3029', '19', '9', '18']	['417', '2', '417', '613', '59', '5620', '3029', '19', '812', '18', '43']	0
['12', '41', '25', '137', '369', '116', '40', '1578']	['116', '738', '2531', '12', '893', '1', '253', '26', '1578']	0
['3968', '789', '1357', '7648']	['789', '251', '6244', '319', '15']	0
['906', '4746', '312', '301', '312', '92', '1', '5', '78', '196', '166']	['906', '4746', '312', '301', '312', '92', '1', '5', '78', '494', '166']	0
['211', '5423', '5300', '4937', '7987', '7988', '7989', '43']	['6', '2', '413', '5623', '482', '350', '6', '934', '183', '693']	1
['269', '1662', '11', '1793', '2739', '6068']	['1662', '11', '1793', '2739', '6068', '471']	1
['1436', '2767', '1038', '496', '5', '384']	['1436', '1607', '249', '1121', '496', '384']	1
['135', '65', '18', '63']	['135', '65', '138']	0
['91', '32', '715', '187', '37']	['1017', '209', '715', '187', '182', '36']	0
['230', '433', '738', '2867', '938', '175', '857', '159']	['1354', '3', '7', '496', '433', '6695', '1', '175', '3411']	0
['456', '509', '890', '1411', '9']	['155', '1411', '304', '363', '117', '384']	0
['2104', '235', '3430', '24', '1273', '4543', '61', '1273', '2588']	['1273', '365', '2104', '235', '3430', '61', '1273', '2588', '38']	1
['511', '443', '1212']	['1773', '443', '1314', '1071']	0
['31', '466']	['31', '372', '110', '553', '31', '466']	0
['12', '2314', '23', '5', '1556']	['986', '12', '2314', '236', '670', '1556', '30', '116']	0
['2021', '97', '343', '27', '212', '97', '767', '3768', '17', '350', '274']	['2021', '97', '27', '153', '274']	0
['76', '955', '1832', '2197', '851', '148', '716', '27', '1135', '99', '125', '283', '129', '28', '100', '17', '190']	['64', '955', '1832', '2197', '851', '148', '716', '27', '1135', '99', '955', '148', '716', '64', '125', '28', '21']	0
['265', '1141', '609', '162']	['265', '1141', '19', '18']	1
['91', '1246', '634', '154', '1102']	['1507', '1658', '58', '69', '154', '1102', '2', '154', '17', '275']	0
['7040', '59', '7852', '5991', '1172', '347', '1', '1377']	['2642', '3129', '96', '347', '19', '18', '387']	0
['110', '211', '57', '219', '48', '671', '290']	['57', '219', '48', '57', '311', '290', '211', '848']	1
['14', '33', '6', '257', '19', '698']	['1455', '6', '1459', '111', '15', '257', '19', '6245', '698']	0
['21', '124', '531', '841', '5', '460', '151']	['21', '124', '531', '841', '151', '5', '460']	1
['113', '2113', '1194', '164', '6840', '4989']	['21', '1194', '164', '3338', '113', '141']	1
['1150', '317', '1518', '227']	['633', '1150', '82', '17', '13']	0
['2156', '27', '941', '24', '718', '2751', '74', '382', '10', '150']	['489', '941', '535', '718', '2751', '74', '382', '150']	1
['77', '2', '4', '456', '3885', '2899', '339', '3333', '20', '88']	['1507', '1102', '2', '69', '500', '339', '3333', '20', '88']	0
['117', '388', '10', '2639', '75', '995', '524', '490', '117', '70', '1525']	['75', '995', '524', '490', '117', '70', '1525', '117', '388', '10', '2639']	1
['217', '17', '35', '265', '58', '24', '3679', '2']	['265', '3679', '172', '217', '17', '35']	1
['332', '7028', '114', '785', '166', '1442', '10', '52', '35']	['114', '420', '216', '332', '35']	1
['2257', '2', '39']	['587', '2257', '1068', '39']	1
['219', '111', '57', '2682', '1348', '518']	['219', '57', '2682', '3992', '194', '518']	1
['83', '144', '106', '25', '400']	['83', '144', '106', '59', '1042', '25', '427']	1
['14', '33', '24', '148', '7498', '1820']	['148', '94', '26', '11']	0
['1148', '98', '3756', '712', '1911', '1069', '54', '252']	['12', '8', '2555', '50', '224', '51', '76', '54']	1
['1209', '1606', '119', '143']	['1089', '1763', '9791', '392']	0
['1987', '30', '134', '63']	['546', '2281', '30', '134', '605', '1118']	0
['3', '399', '11']	['3', '399', '26', '11']	1
['1040', '1892', '4793', '236', '4794']	['775', '484', '7', '563', '2005', '4793', '4794']	0
['1206', '817', '455', '15', '603', '18', '701']	['48', '46', '1206', '905', '455', '1', '15', '603', '18', '701']	1
['234', '965', '6078', '5208', '1833']	['234', '965', '247', '3120', '5208', '2658']	1
['712', '406', '149', '23', '51', '469', '25']	['12', '8', '2555', '50', '224', '51', '76', '54']	1
['2065', '1153', '2112', '2108', '589', '179', '1992', '1140', '8090']	['3832', '8388', '88', '1344', '2262']	0
['895', '200', '2', '1106']	['200', '2', '895', '7', '4605', '1106']	1
['127', '20', '383', '4', '960', '68']	['124', '20', '383', '127', '11']	0
['950', '549', '48', '46', '554', '126', '950', '139', '1788', '10', '227']	['800', '198', '554', '1494', '13', '10', '9']	0
['73', '1368', '75', '268', '74', '386', '517', '750', '2', '427', '54', '22', '1', '1541']	['73', '191', '333', '39', '73', '152', '386', '73', '427', '54', '22', '1', '1541']	0
['2495', '7777', '542', '4410', '2719', '95']	['10', '44', '542', '4410', '38']	0
['546', '480', '1858', '76', '139', '86', '1377']	['76', '740', '542', '368', '2572', '384']	1
['455', '1907', '9', '86', '1925', '29', '284', '236', '23', '348', '2330']	['455', '904', '29', '284', '9', '1761', '1925', '348', '1643', '35']	1
['217', '1147', '457', '5473']	['221', '169', '457', '34', '138']	0
['30', '116', '199', '1', '1800', '1085', '333', '39']	['2905', '30', '333', '39', '11']	0
['120', '536', '62', '5', '99', '167']	['62', '536', '7', '1', '5', '120', '167']	0
['1549', '1417', '179', '279', '1140', '3065', '2932']	['258', '52', '1568', '10624', '1549', '1417']	0
['234', '965', '6078', '5208', '1833']	['124', '234', '965', '3120', '888', '393', '90', '10', '130']	0
['60', '27', '300', '36', '329', '304', '36', '60', '55', '31', '60', '5', '78', '36', '196', '166']	['92', '105', '300', '103', '329', '3526', '103', '92', '55', '31', '92', '1', '16', '103', '3415', '304']	0
['39', '160', '1599', '938', '5048', '10', '147', '9']	['72', '237', '1747', '1865', '1062', '3661', '1865', '160', '2404', '126', '10', '72', '147', '9']	1
['52', '150', '1840', '225', '412', '214', '259', '1744']	['1252', '465', '465', '91', '887', '52', '178', '444']	0
['60', '752', '918', '8', '117', '9', '13']	['2355', '48', '4216', '234', '2', '507', '7590']	0
['3213', '1555', '6', '282', '795']	['282', '795', '1023', '1555', '795']	1
['158', '469', '737', '1357', '451', '245', '152', '1474', '61', '134']	['158', '152', '251', '451', '245', '152', '1474', '61', '134']	0
['659', '41', '6', '345', '55', '17', '9']	['204', '3522', '8', '297', '166']	0
['99', '66', '59', '4430', '148', '66', '148', '94', '200', '2']	['66', '59', '99', '4430', '148', '66', '148', '94', '200', '2', '523']	1
['874', '2', '141', '1152', '886', '1012', '21', '37']	['43', '33', '874', '2', '141', '6476', '886', '1012', '21']	0
['2933', '217', '1220', '8', '34', '6681']	['217', '1220', '2933', '17', '3315']	1
['539', '95', '437']	['977', '4538', '607', '17', '437']	1
['707', '1609', '5236', '36', '505', '117', '9', '903']	['707', '1609', '117', '9']	0
['98', '2394', '108', '12', '108', '12', '35', '12']	['98', '2394', '3349']	0
['552', '1384', '4', '319', '997', '14', '33', '2827', '664', '319']	['354', '4', '2052', '997', '410', '5', '162']	0
['160', '1747', '4378', '1853', '241']	['27', '8313', '147', '2', '4378', '68']	0
['564', '2528', '1320', '1527', '82', '175', '678']	['564', '2528', '1320', '1527', '82', '1289', '678']	1
['85', '28', '7', '200', '2', '471']	['85', '28', '7', '200', '5812']	1
['146', '1221']	['146', '1221', '1106']	1
['121', '2535', '17', '95']	['247', '2535', '3812', '95']	0
['1295', '916', '822', '2168', '2059', '1909', '15', '9']	['458', '2168', '1270', '3634', '916', '822', '15', '9']	1
['26', '1425', '3', '223', '210', '11']	['1425', '3', '6148', '3', '136']	0
['88', '36', '48', '117', '2889', '128', '7887', '2036', '256', '2105', '256', '2283', '3245', '86']	['3687', '2036', '256', '36', '396', '256', '2566', '1236', '86']	0
['114', '123', '7673', '464', '1349', '5681', '464', '623']	['552', '6641', '464', '5543', '623']	1
['251', '370', '2128', '881']	['1292', '251', '370', '1163', '881']	1
['92', '829', '8', '105', '104', '31', '68']	['104', '243', '748', '119', '31', '829', '8', '23', '5', '614', '703']	0
['144', '3118', '991', '3']	['1410', '991', '3', '144']	0
['853', '517', '1658', '1500', '993', '20', '1521', '993', '3019', '127', '42', '16', '15', '288', '127']	['127', '42', '10', '15', '288', '127', '853', '517', '1658', '1500', '993', '20', '1521', '993', '3019']	1
['6', '544', '204', '32', '3455']	['204', '119']	0
['293', '983', '1363', '983', '136']	['1363', '6477', '293', '6477', '136']	0
['1374', '3', '111', '32', '2', '1592', '225', '431', '115', '4298', '163']	['4298', '94', '3', '7', '66', '387', '369']	0
['276', '7126', '4569', '167', '454', '1655', '159', '200', '2', '13', '159', '861', '454', '74', '193', '454', '111', '15', '9']	['276', '535', '4569', '167', '454', '1655', '159', '200', '2', '13', '159', '861', '454', '74', '193', '454', '111', '15', '9']	0
['85', '28', '141', '1748']	['10102', '29', '125', '85', '28']	0
['20', '206', '178', '500', '20', '206', '447', '331', '5042', '632', '2418', '11', '336', '2223', '70', '236', '131']	['20', '206', '178', '27', '5042', '632', '2418', '11', '336', '2223', '70', '738', '500', '20', '206', '447']	0
['1612', '41', '32', '739', '62', '406', '19', '86', '469', '23', '5', '19']	['12', '8', '739', '25', '541', '50', '1202', '302', '150']	0
['4579', '5035', '358', '3585', '270', '58', '832']	['556', '412', '334', '1662', '6138', '5827']	0
['413', '1579', '160', '217', '17', '35']	['413', '2', '3679', '10']	0
['182', '2478', '2061', '75', '290', '34']	['75', '290', '34', '61', '2478', '2061', '34']	1
['342', '465', '4273', '3702', '22', '2330']	['1341', '404', '40', '6429', '1341', '3702', '24', '28', '45']	0
['1324', '3838', '2896']	['293', '803', '6', '1259', '2896', '67']	0
['798', '2402', '282', '154', '2978', '17', '1582']	['2124', '282', '154', '2210']	0
['14', '118', '102', '343', '1496', '273']	['118', '102', '24', '8957']	0
['42', '2285', '7', '372', '180', '2242', '2937', '29', '35']	['2937', '29', '190', '42', '6', '2285', '180', '34']	1
['155', '3553', '121', '24', '80']	['279', '1219', '101', '23', '5', '80']	0
['169', '9', '18', '561', '122', '421']	['269', '169', '9', '18', '561', '122']	1
['4417', '913', '983', '966', '119', '557']	['652', '7', '2702', '966', '983', '392']	0
['66', '59', '120', '94', '305', '62', '66', '2', '10', '364', '19', '663']	['66', '2', '4', '162', '43']	0
['46', '256', '128', '21', '79']	['46', '467', '256', '128', '52', '79', '128']	0
['726', '2672', '3653']	['465', '209', '726', '2672', '3653']	1
['51', '28', '8', '43', '3655', '1380', '73', '188', '593', '152', '530']	['3254', '11203', '29', '43', '33', '16', '947', '1380', '530']	0
['1233', '34', '190', '962', '1133', '962', '181', '932', '481', '723', '838', '49', '13']	['2379', '267', '1674', '1133', '3073', '11']	0
['120', '99', '582', '21', '713', '10']	['99', '141', '582', '21', '29', '10', '143', '142', '316', '120']	0
['709', '3598', '61', '83', '106', '3460']	['709', '56', '106']	0
['27', '268', '2105', '78', '880', '2114', '329']	['208', '880', '5794', '1625', '64', '78', '268', '254']	0
['601', '402', '73', '51', '54', '586', '10', '427']	['300', '601', '402', '73', '51', '54', '586', '400']	1
['36', '55', '31', '345', '557', '724', '6']	['743', '11', '328', '21', '49', '345', '141']	0
['2029', '3379', '447', '7', '112', '39', '604', '744', '1271', '571', '281']	['2029', '3379', '447', '7', '1', '16', '604', '744', '1271', '571', '281']	1
['947', '2758', '620', '3808', '1218', '150']	['535', '425', '2758', '620', '3808', '8', '1218', '172', '150']	1
['1171', '2196', '867', '756', '111', '15', '53', '315', '364', '2567']	['1171', '2196', '756', '52', '262']	0
['208', '457', '5', '327', '151']	['208', '457', '5', '327', '151']	1
['21', '415', '546', '5256', '473', '2']	['473', '2', '2150', '624', '736', '72', '1707']	0
['1183', '52', '1878', '4454', '1972', '11']	['181', '475', '1878', '1482', '684', '6290', '1921']	0
['120', '1891']	['120', '10', '1891']	1
['3', '32', '213', '584', '67', '22', '70', '5204', '2018', '74', '193']	['5204', '2018', '74', '193', '971', '392']	0
['84', '606', '338', '609', '177', '1', '47', '84', '47', '1593', '187']	['43', '4', '188', '84', '37', '187', '2', '84']	0
['108', '2356', '2356', '626', '1473', '4493', '6']	['2084', '474', '2356', '72', '60', '1473', '578', '4493', '264', '60']	1
['92', '105', '902', '2613', '78', '644', '103', '92', '55', '31', '92', '1', '16', '103', '78', '196', '166']	['60', '27', '902', '78', '3821', '2537', '36', '36', '60', '55', '31', '60', '5', '78', '196', '166']	1
['29', '216', '379', '64', '419', '8', '88', '844', '397', '460']	['100', '216', '379', '64', '419', '8', '79', '2230', '397', '460', '88']	1
['3603', '5535', '59', '270', '6438', '7225', '48', '46', '19', '9', '18']	['270', '489', '1014', '214', '67']	0
['479', '2067', '4253', '555', '65', '44']	['483', '1028', '44', '109', '8311', '1426']	0
['3', '7', '5', '2300', '260', '39']	['66']	0
['219', '140', '135', '194', '244', '438', '57', '442', '598', '1', '2811', '380']	['438', '57', '442', '49', '19', '662']	0
['26', '2860', '82', '362', '67']	['2860', '74', '4025', '17', '503']	0
['2554', '2179', '1180', '363', '5201', '2554', '10', '679', '9']	['2554', '10', '9', '2525', '2179', '8187', '5201', '550']	1
['3', '7', '4', '2300', '260', '39']	['66', '3', '391', '66', '3', '133', '2290']	0
['265', '1141', '2324', '438', '1138', '967', '311', '1', '5', '162']	['265', '2131', '265', '1141', '2324', '438', '1138', '967', '311', '619', '18']	1
['1931', '1476', '15', '9']	['77', '160', '1751', '72', '1931', '1476']	0
['1425', '2493', '421']	['1425', '2493', '471']	1
['95', '195', '2055', '205', '1316', '1103']	['205', '88', '45', '89']	0
['1653', '1141', '10', '4', '3691', '2003', '20', '1314', '1654', '518', '711', '4']	['1653', '1141', '1', '133', '858', '3691', '2003', '20', '1314', '1654', '518']	0
['2245', '6053', '237', '1812', '792', '5373', '13']	['237', '2337', '6053', '1812', '5538', '8086', '6739', '1204', '568', '14', '10', '79']	1
['260', '23', '2011', '207', '23']	['160', '260', '112', '6260', '3768', '1962']	0
['46', '256', '128', '4051', '273', '1645', '5476']	['46', '256', '915', '128', '102']	0
['230', '3', '964', '2497', '3458', '3135', '496', '229', '281', '68']	['230', '3', '964', '11', '2497', '3458', '496', '229', '281']	0
['811', '31', '138', '735']	['31', '811', '5', '173', '102']	0
['248', '187', '1364', '64', '132', '144', '106', '250']	['1246', '11', '14', '33', '55', '656']	0
['537', '2725', '2725', '110']	['1324', '2725', '537', '191', '110']	1
['849', '182', '163', '40']	['849', '1082', '163', '63']	0
['6', '1553', '226', '247', '11']	['92', '45', '39', '605', '11']	0
['309', '495', '63', '1712']	['309', '495', '1', '63', '1712', '102', '26', '102']	1
['250', '1377', '213']	['11536', '209', '370', '1282', '82', '2042']	0
['26', '17', '164', '172', '252']	['172', '68', '4598', '396', '177', '26', '164']	0
['30', '3865', '170', '4642', '12', '220', '236', '50', '23', '4667', '280']	['1441', '80', '12', '236', '1907', '4', '6856', '23', '348', '72', '250', '12', '280']	1
['20', '382', '258', '749', '1705', '20', '127', '183', '42', '10', '351']	['20', '127', '183', '42', '1', '49', '351', '20', '382', '749', '1705']	1
['100', '300', '481', '321', '41', '83', '14']	['299', '29', '572', '481', '321', '41', '255', '43']	1
['2544', '6', '1749', '3007', '1584']	['551', '1527', '968', '389', '10', '107']	0
['172', '94', '558', '5', '329', '882', '225', '2769', '5775', '5776', '23', '5', '319']	['4160', '244', '5649', '5650', '8', '182', '882', '6114', '1630']	0
['1227', '2181', '2011', '23', '17', '246']	['1227', '3281', '342', '11150']	0
['6', '1682', '951', '8', '614', '8662', '4971', '10', '561', '4085', '522', '4898', '36']	['60', '24', '1682', '951', '236', '614', '4085', '325', '36', '522', '4898', '36', '10', '561', '8661']	1
['901', '118', '518', '5', '124', '2039', '206', '2076', '52', '24', '555', '3083', '902', '3377', '258', '52', '178', '42']	['124', '2039', '206', '2076', '52', '16', '555', '3083', '901', '118', '518', '902', '3377', '258', '52', '178', '42']	1
['707', '8', '6952', '126', '682', '117']	['707', '8', '348', '6', '544', '126', '111', '6', '250', '117', '9']	0
['3966', '217', '34', '331', '17', '227']	['727', '418', '3592', '2211', '227']	1
['69', '1420', '163', '63', '1533', '4292']	['26', '58', '634', '1420', '163', '1533', '63', '4292']	1
['1510', '3475', '7', '1470', '399', '11']	['340', '4', '188', '1470', '399', '187']	0
['30', '5718', '47', '165', '1920', '3433', '968', '47']	['764', '1213', '47', '165', '1920', '348', '968', '47']	1
['158', '25', '1231', '5', '767', '2', '40', '72']	['158', '25', '153', '116', '40', '5', '53']	0
['1973', '34', '53', '6172', '660']	['370', '13', '34', '271', '1449']	0
['219', '289', '438', '57', '442', '38', '219', '1', '17', '1118']	['631', '438', '57', '442', '1', '17', '7513', '1118']	1
['64', '254', '2556', '524', '515', '300', '185', '3486', '17', '177', '44']	['254', '2556', '524', '515', '300', '185', '954', '64', '1', '17', '177', '44']	1
['950', '549', '48', '46', '554', '126', '950', '139', '1788', '10', '227']	['800', '198', '616', '2', '1687', '1236', '435']	0
['1268', '642', '1168', '533', '703', '1168', '170', '1080', '32', '39', '61', '3', '1854']	['1268', '642', '1168', '533', '233', '3', '1168', '170', '1080', '39', '2447', '3', '1854']	1
['97', '982', '675', '423']	['172', '54', '427', '110']	0
['2729', '142', '1040', '1082', '2387']	['2729', '142', '5698', '1082', '706', '324']	1
['5', '298', '303', '192', '161', '94', '1216', '24', '80']	['298', '303', '192', '1349', '94', '1216', '80', '22', '5', '766']	0
['3658', '5345', '1', '505', '4180', '322']	['57', '1', '231', '4180', '45']	1
['221', '169', '85', '28', '34', '1758', '130']	['85', '28', '1758', '363']	0
['297', '5050', '36', '78', '196', '166']	['4', '498', '6', '972', '297', '36', '5', '78', '36', '432']	0
['4539', '4212', '1332', '1', '61', '1535']	['1535', '2120', '136']	0
['198', '121', '3469', '38']	['198', '121', '38', '634']	1
['43', '33', '30', '50', '3515', '19', '302', '1401', '62', '698']	['30', '50', '62', '1', '302', '19', '698']	0
['43', '3445', '76', '787', '47']	['43', '3445', '302', '787', '149']	1
['4577', '428', '346', '59', '1074', '1', '1716', '3476']	['1716', '3476', '235', '4577', '428', '346']	1
['1115', '63', '271']	['1115', '343', '1365', '63', '271']	0
['93', '120', '101', '2', '4046', '144', '734', '148', '68']	['599', '1343', '734', '15', '345', '470', '37']	0
['211', '201', '2820', '178', '632', '178', '801', '206', '14']	['206', '247', '801', '2493', '49', '19', '26', '275']	0
['618', '1230', '364', '107', '1485', '444', '224', '4295', '4', '167', '1213', '13']	['1585', '268', '224', '47', '14', '3258', '69', '917', '764']	0
['3', '7', '4', '2300', '260', '39']	['3', '7', '133', '2982', '260', '39']	1
['2185', '3352']	['521', '58', '2185', '40', '1289']	0
['1257', '64', '1051', '1257', '109', '16', '13']	['1257', '64', '1051', '109', '528']	1
['430', '743', '11', '91', '90', '3715']	['9943', '1770', '130', '90', '361', '1426']	0
['110', '1346', '21', '169', '732']	['1346', '21', '732', '34', '5', '113', '131', '2750']	0
['2471', '3843', '105', '668', '779', '61', '5584']	['154', '4', '80', '1', '253', '274']	0
['101', '2', '738', '101', '203', '1848', '13']	['145', '203', '9708', '2', '203', '1848', '320']	0
['56', '366', '992', '5', '2021']	['366', '992', '5', '2021']	1
['1015', '39', '188', '593', '4', '1296', '23', '341', '54']	['1015', '39', '188', '593', '4', '1296', '1', '341', '54']	1
['417', '2', '1550', '120', '176', '417', '22', '579', '254', '417', '2', '35', '1550', '120']	['417', '2', '4', '176', '1550', '229', '281']	0
['48', '550', '21', '29', '1484']	['100', '1484', '11']	0
['57', '155', '1037', '1620', '3741', '3576']	['3741', '10633', '274']	0
['1420', '69', '1834', '21', '106', '83']	['2026', '170', '80', '154', '1834', '21', '106', '83']	1
['378', '3', '525', '315', '857', '159', '642', '857', '159', '38', '56']	['378', '3', '7', '3918', '315', '857', '159', '642', '578', '857', '159', '38', '56']	1
['226', '157', '60', '233', '226', '157', '41', '10']	['226', '19', '60', '16', '233', '226', '157', '41']	0
['108', '94', '310', '1973', '94', '220']	['310', '94', '220', '53']	1
['239', '48', '43', '22', '329', '389', '995', '1395', '315', '3005', '1086']	['239', '48', '43', '22', '389', '995', '1395', '315', '3005', '1086']	1
['42', '600', '1779', '95', '1337', '1250', '21', '5', '460', '356']	['6', '108', '1250', '1779', '95', '1337', '5', '319', '21', '40', '135', '356']	1
['579', '46', '7', '507', '1016', '18']	['46', '18', '507', '93', '10', '13']	1
['505', '968', '389', '903', '16', '215', '37']	['668', '968', '870', '10', '72', '1369']	0
['798', '1325', '4665', '149', '4', '488']	['76', '4', '787', '149', '4', '47', '488']	1
['139', '6531', '6546', '1629', '3844', '981', '40', '8146', '566', '2193', '193', '9']	['270', '489', '74', '46', '147', '9']	0
['70', '73', '191', '335', '39', '191', '333', '39']	['70', '73', '191', '333', '39']	1
['1157', '1209', '141', '1598', '1462', '957']	['1157', '1209', '2934', '1106']	0
['81', '228', '514', '161', '266', '89', '1568']	['81', '228', '144', '679', '266', '216']	0
['564', '516', '1428', '7', '667', '2377', '330']	['77', '1650', '516', '82', '16', '70']	0
['208', '1208', '169', '85', '28', '34', '1205', '29']	['29', '352', '208', '1208', '169', '85', '28', '34']	1
['53', '3602', '153', '172', '10', '7970']	['53', '3602', '153', '1137', '173', '102']	1
['269', '344', '7', '1666', '122']	['344', '1666', '122']	1
['60', '5260', '3160', '10', '215', '37']	['60', '1759', '2786']	0
['2204', '101', '80', '25', '1', '56']	['1066', '53', '1632', '1281', '25', '101', '101', '1', '56']	1
['1441', '463', '152', '225', '943', '152', '422', '19', '18']	['61', '152', '146', '152', '146', '43']	0
['170', '3339', '6', '319', '1696', '264', '108', '783']	['3339', '6', '2093', '1696', '15', '783']	1
['51', '177', '295', '336', '303', '210']	['51', '188', '295', '336', '303', '14', '1392', '1724']	0
['81', '1536']	['81', '1536', '5', '708']	1
['1002']	['77', '2311', '1185', '2311', '136']	0
['257', '497', '37', '3305', '2114', '373', '4053', '3382']	['4053', '3382', '2890', '3382', '136']	0
['237', '86', '729', '139', '32', '242', '86']	['729', '27', '32', '242', '86']	1
['3010', '40', '5', '215']	['3010', '215']	1
['30', '2452', '12']	['2452', '108', '12']	1
['65', '207', '298', '1877', '58', '1104', '838', '131', '4203', '45', '2', '29', '17', '583', '1748']	['298', '1877', '58', '1104', '4', '1520', '65', '207', '131', '4203', '492', '2', '29', '17', '342', '583']	1
['615', '434', '47', '224', '71', '4275', '615', '12', '55']	['434', '47', '615', '55', '84', '71', '8', '335', '39']	0
['272', '571', '1007', '570', '495', '560', '15', '9']	['1601', '367', '1007', '308', '456', '512', '1404', '9']	0
['91', '2139', '266', '3160', '605', '1359']	['299', '459', '266', '3160', '1070']	1
['353', '6', '192', '37']	['282', '6', '138']	0
['21', '1147', '184', '34', '151', '5', '3805']	['6491', '21', '81', '732', '1863', '151']	0
['1551', '1757', '214', '641', '81', '85', '28', '2295']	['1757', '214', '641', '169', '85', '28', '34']	0
['3771', '6440', '851', '130', '3548']	['2', '9467', '6440', '851', '27', '65']	0
['1252', '744', '209', '2529', '1341', '2902', '1341', '3026', '82']	['2529', '1341', '2902', '1341', '3026', '82', '588']	0
['54', '51', '110']	['54', '51', '40', '110']	1
['496', '1678', '230', '14', '855', '111', '250', '45']	['855', '496', '1678', '230', '14', '33', '250', '45']	1
['99', '50', '158', '1401', '172', '62', '120', '405', '250', '45']	['99', '1', '3814', '158', '1401', '172', '62', '120', '24', '35']	0
['31', '210', '113']	['31', '210', '113', '11']	0
['267', '248', '555', '65', '56']	['267', '115', '4', '3146', '1355', '1729', '65', '68']	1
['124', '1746', '4236', '4237', '4471', '492']	['4236', '4237', '4471', '492', '976', '11']	0
['219', '140', '177', '169', '81', '6403', '44', '27', '7133', '78']	['619', '662', '3270', '380']	0
['1', '55', '84', '71']	['55', '84', '71', '26', '11']	0
['115', '160', '5113', '2909', '83', '448', '7', '310', '35', '275']	['806', '2909', '83', '448', '7', '2904', '76', '146']	0
['1897', '962', '50', '64', '111', '76', '64', '3054', '1575']	['1897', '962', '50', '64', '6684', '76', '64', '3054', '1575']	1
['328', '8', '6', '139', '196', '432', '165', '858', '41', '578', '78', '213']	['6', '105', '78', '196', '432', '165', '858', '41', '328', '36', '2010', '72', '78', '213']	1
['188', '593', '54', '137', '397', '96', '295', '25', '10', '13']	['77', '209', '54', '51', '402', '10480', '593', '73']	0
['889', '312', '116', '358', '1338', '301', '312']	['889', '312', '116', '64', '1', '1338', '301', '312']	1
['6', '1679', '4', '272', '36', '170', '551', '36', '297', '13']	['6', '4', '272', '36', '126', '297', '8', '13']	0
['852', '439', '1372', '35', '17', '1568']	['2', '507', '439', '1372', '683', '17', '13']	0
['72', '580', '3', '3168', '528', '1127', '8', '24', '769']	['31', '351', '133', '52', '1564']	0
['409', '218', '7', '409', '5179']	['409', '218', '1981', '2', '5112', '409', '5179']	1
['219', '14', '33', '16', '19', '662']	['57', '612', '311', '848']	0
['31', '7', '644', '32', '4199']	['104', '31', '22', '2136', '88', '89', '5527']	0
['45', '2', '1480', '1336', '904', '298', '1877', '1104', '318', '838', '1', '21', '2787', '80']	['45', '2', '1480', '1336', '1907', '298', '1877', '2401', '638', '14', '6797', '21', '80', '14', '24', '2787']	1
['77', '4', '1080', '3662', '241']	['14', '33', '4', '1080', '39']	0
['21', '184', '22', '23', '10', '327', '151']	['64', '461', '2113', '184', '16', '327', '151']	1
['237', '407', '6205', '32', '1312', '337', '6807', '337', '305', '242', '32', '1', '83']	['1085', '407', '129', '116', '32', '1312', '337', '2228', '337', '305', '242', '56']	1
['120', '4', '23', '86', '339', '1022', '599']	['160', '407', '4', '23', '86', '339', '1022', '599']	1
['155', '883', '20', '585', '512', '9']	['1461', '155', '285', '155', '883', '20']	0
['2282', '2517', '2169']	['2282', '2517', '2169']	1
['3764', '2036', '256', '55', '31', '2423', '512', '9']	['4529', '744', '2663', '2663', '117', '388', '55', '31', '505', '903']	0
['21', '14', '33', '1373', '1664']	['21', '14', '33', '55', '1664']	1
['14', '33', '174', '303', '1216']	['849', '7', '174', '303', '1216', '392']	0
